1991;43;4317608;SANTO ANTÔNIO DA PATRULHA;0,508;0,281;0,748;0,625
1991;43;4317707;SANTO ANTÔNIO DAS MISSÕES;0,435;0,210;0,710;0,551
1991;43;4317756;SANTO ANTÔNIO DO PLANALTO;0,510;0,276;0,765;0,630
1991;43;4317806;SANTO AUGUSTO;0,480;0,256;0,700;0,616
1991;43;4317905;SANTO CRISTO;0,503;0,304;0,734;0,570
1991;43;4317954;SANTO EXPEDITO DO SUL;0,379;0,161;0,717;0,470
1991;43;4318002;SÃO BORJA;0,540;0,331;0,754;0,632
1991;43;4318051;SÃO DOMINGOS DO SUL;0,568;0,375;0,751;0,651
1991;43;4318101;SÃO FRANCISCO DE ASSIS;0,445;0,223;0,720;0,547
1991;43;4318200;SÃO FRANCISCO DE PAULA;0,464;0,243;0,678;0,608
1991;43;4318309;SÃO GABRIEL;0,518;0,294;0,750;0,632
1991;43;4318408;SÃO JERÔNIMO;0,478;0,238;0,720;0,639
1991;43;4318424;SÃO JOÃO DA URTIGA;0,428;0,211;0,734;0,506
1991;43;4318432;SÃO JOÃO DO POLÊSINE;0,499;0,286;0,720;0,605
1991;43;4318440;SÃO JORGE;0,506;0,298;0,720;0,604
1991;43;4318457;SÃO JOSÉ DAS MISSÕES;0,326;0,099;0,711;0,492
